filename,duration,whisper_transcripts,distance,transcripts,audio_path
BLYVLNwEiNQ_00509052_00509368,3.16, Nãy giờ tụi em đang lòng tiếng cho nhân vật trong phim này nè,0.5036430732322412,nãy giờ tụi em đang lồng tiếng cho nhân vật trong phim này nè,segments_16k/BLYVLNwEiNQ_00509052_00509368.wav
BLYVLNwEiNQ_00512388_00512693,3.06, Tại anh mà bây giờ không còn bất ngờ gì nữa hết,0.4777468226554166,tại anh mà bây giờ không còn bất ngờ gì nữa hết,segments_16k/BLYVLNwEiNQ_00512388_00512693.wav
BLYVLNwEiNQ_00516052_00516172,1.2, Trai anh nói rất đúng,0.5079135158876136,con trai anh nói rất đúng,segments_16k/BLYVLNwEiNQ_00516052_00516172.wav
2GpvaDX30qw_00044758_00045126,3.68, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.498962349730999,là trai cô nô bi ta ơi em muốn anh làm nhân vật mẫu cái chuyện,segments_16k/2GpvaDX30qw_00044758_00045126.wav
2GpvaDX30qw_00089376_00089566,1.9, Đương nhiên là mình nói thiệt rồi,0.48610738281999993,đương nhiên là mình nói thiệt rồi,segments_16k/2GpvaDX30qw_00089376_00089566.wav
2GpvaDX30qw_00095846_00096038,1.92, Nước qua quyến rũ nè,0.5067816242061867,nước qua quyến rủ nè,segments_16k/2GpvaDX30qw_00095846_00096038.wav
2GpvaDX30qw_00099948_00100168,2.2, Nhưng mà làm sao tặng cô ấy đây,0.4603560677069511,nhưng mà làm sao tặng cô ấy đã,segments_16k/2GpvaDX30qw_00099948_00100168.wav
2GpvaDX30qw_00107578_00107685,1.08, Rất vui được gặp cậu,0.49861274586941057,rất vui được gặp cậu,segments_16k/2GpvaDX30qw_00107578_00107685.wav
2GpvaDX30qw_00107864_00108038,1.74, Đến tặng cho Lía nè,0.5064620321832767,đến tặng cho li nè,segments_16k/2GpvaDX30qw_00107864_00108038.wav
2GpvaDX30qw_00109076_00109196,1.2, Vậy thì tốt quá,0.5043482697946193,vậy thì tốt,segments_16k/2GpvaDX30qw_00109076_00109196.wav
2GpvaDX30qw_00110482_00113030,25.4800625, Rất vui được gặp cậu,0.49113721413751654,a cảm ơn cậu nhiều lắm cậu chịu khó tới đây chơi với mình còn tặng quà cho mình nữa mình cảm động lắm không có gì không có gì cậu không cần sao đâu hôm nay có thể gặp và kết bạn với cậu mình thực sự cảm thấy rất là vui vui vui vui,segments_16k/2GpvaDX30qw_00110482_00113030.wav
2GpvaDX30qw_00113311_00113622,3.1, Mình cũng ước gì có một căn phòng riêng giống cậu,0.4654291978561612,mình cũng ước gì có một căn phòng riêng giống cậu,segments_16k/2GpvaDX30qw_00113311_00113622.wav
2GpvaDX30qw_00126074_00126211,1.38, Hoa đẹp quá chừng,0.4958804480096659,hoa hoa đẹp quá chừng,segments_16k/2GpvaDX30qw_00126074_00126211.wav
2GpvaDX30qw_00130840_00131048,2.08, Có gì đâu,0.47947126527483064,thì có gì đâu,segments_16k/2GpvaDX30qw_00130840_00131048.wav
2GpvaDX30qw_00131048_00131234,1.86, Chỉ là chuyện nhỏ thôi mà,0.49002292869287356,chỉ là chuyện nhỏ thôi mà,segments_16k/2GpvaDX30qw_00131048_00131234.wav
2GpvaDX30qw_00132996_00133266,2.7, Chỉ cần cậu thấy vui là mình cũng thấy vui rồi,0.4775060039632517,chỉ cần cảm thấy vui là mình cũng thấy vui là,segments_16k/2GpvaDX30qw_00132996_00133266.wav
2GpvaDX30qw_00138418_00138676,2.58, Lía cũng trễ rồi chúng ta về nhà đi ha,0.5065435802626548,li cũng kể rồi chúng ta về nhà đi,segments_16k/2GpvaDX30qw_00138418_00138676.wav
2GpvaDX30qw_00164978_00165282,3.04, Mình đã đánh đuổi hết bọn chúng đây rồi nè,0.4603776404201743,mình đã đánh đổi hai tuần chốn đây rồi nè,segments_16k/2GpvaDX30qw_00164978_00165282.wav
2GpvaDX30qw_00174952_00175042,0.9, Có gì đâu,0.5013184370534673,có gì đâu,segments_16k/2GpvaDX30qw_00174952_00175042.wav
2GpvaDX30qw_00179004_00179184,1.8, Thật ra tứ làm cho Lía hạnh phúc,0.5080876342132981,thật ra tôi làm cho li a hạnh phúc,segments_16k/2GpvaDX30qw_00179004_00179184.wav
2GpvaDX30qw_00180170_00180356,1.86, Cánh cửa thần cây,0.4999822544710385,cánh cửa thằng trai,segments_16k/2GpvaDX30qw_00180170_00180356.wav
2GpvaDX30qw_00188680_00188876,1.96, Trời ơi đừng có chọc mình như vậy mà,0.4847631981111161,trời ơi đừng có chọc con đi dạy mà,segments_16k/2GpvaDX30qw_00188680_00188876.wav
2GpvaDX30qw_00203508_00203676,1.68, Cứ việc quăng cái găng tay vào mục tiêu,0.47994842997055137,với việc quăng cái găng tay vào một tiếng,segments_16k/2GpvaDX30qw_00203508_00203676.wav
2GpvaDX30qw_00203676_00203804,1.28, Thì tự động nó sẽ mang vào,0.4769843393420403,thì tự động nó sẽ mang vào,segments_16k/2GpvaDX30qw_00203676_00203804.wav
2GpvaDX30qw_00267806_00268176,3.7, Nếu như vậy thì chúng ta chỉ cần chụp rõ hình ảnh của cô gái này là được,0.4488586278243847,nếu như vậy thì chúng ta chỉ cần chụp rõ hình ảnh của cô gái này là được,segments_16k/2GpvaDX30qw_00267806_00268176.wav
2GpvaDX30qw_00268652_00268880,2.28, Bây giờ chỉ cần để tấm hình này vào trong cái máy,0.47154410136472685,bây giờ chỉ cần để tấm hình này vào trong cái máy,segments_16k/2GpvaDX30qw_00268652_00268880.wav
2GpvaDX30qw_00288328_00288548,2.2000625, Chắc không phải nói thế rồi nữa với ta à,0.5052237246870601,chắc còn phải nói thế rồi nó mới ta,segments_16k/2GpvaDX30qw_00288328_00288548.wav
2GpvaDX30qw_00319914_00320108,1.94, Mình cũng rất vui khi được quen với cậu,0.5057705111709181,à mình cũng rất vui khi được quen với cậu,segments_16k/2GpvaDX30qw_00319914_00320108.wav
2GpvaDX30qw_00320108_00320324,2.16, Sinh nhật của mình cậu nhớ đến giờ nha,0.45448506867068594,sinh nhật của mình cũng nhớ đến giờ,segments_16k/2GpvaDX30qw_00320108_00320324.wav
2GpvaDX30qw_00320466_00320716,2.5, Mình không muốn tin kêu đến dự sinh nhật của mình đâu,0.4209000377319774,mình không muốn tên kê đến dự sinh nhật của mình đâu,segments_16k/2GpvaDX30qw_00320466_00320716.wav
2GpvaDX30qw_00342704_00342886,1.82, Con có món bảo bối này,0.5071879747908048,còn có món bảo bố này,segments_16k/2GpvaDX30qw_00342704_00342886.wav
2GpvaDX30qw_00343362_00343540,1.78, Khi rắc bột này lên món nào,0.4814839890569823,khi rắc bột này lên món nào,segments_16k/2GpvaDX30qw_00343362_00343540.wav
2GpvaDX30qw_00343540_00343706,1.66, Thì món đó sẽ trở nên rất ngon,0.4781236035597878,thì mắt nó sẽ trở nên rất ngon,segments_16k/2GpvaDX30qw_00343540_00343706.wav
2GpvaDX30qw_00344672_00344894,2.22, Nobita còn rắc bột gia vị vô đi,0.4835679842330396,nobita cầu mau ra bột gia vị vô,segments_16k/2GpvaDX30qw_00344672_00344894.wav
2GpvaDX30qw_00349110_00349280,1.7, Chỉ cần có bảo bối này trong tay,0.4647480391067809,chỉ cần có bảo bố này trong tay,segments_16k/2GpvaDX30qw_00349110_00349280.wav
2GpvaDX30qw_00349280_00349452,1.72, Thì cậu muốn ăn bao nhiêu cũng được hết,0.47930211116936383,chị có muốn ăn bao nhiêu cũng được,segments_16k/2GpvaDX30qw_00349280_00349452.wav
2GpvaDX30qw_00372020_00372192,1.72, Cùng che cây dù này đi với mưa,0.504441627968777,cùng cha cây dù này đi với,segments_16k/2GpvaDX30qw_00372020_00372192.wav
2GpvaDX30qw_00376554_00376668,1.14, Đừng đứng ở đây nữa,0.46999626341466477,đừng đứng ở đây nữa,segments_16k/2GpvaDX30qw_00376554_00376668.wav
Az784KG1_0A_00003000_00004092,10.92, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.4883338645788267,ca bài tập hôm nay khó quá mình muốn nhờ cậu giúp mình làm được không được chứ nhưng mà giờ mình có hẹn đi đá banh với mọi người rồi đợi mình đá xong mình chỉ cậu có được không,segments_16k/Az784KG1_0A_00003000_00004092.wav
Az784KG1_0A_00011190_00011902,7.1200625, Cảm ơn các bạn đã theo dõi,0.4073864691759678,không thể thay đổi cả ba tính năng này trong cùng một lớp được đâu ở khi cậu kéo một cái lên thì hai cái còn lại sẽ tụt xuống,segments_16k/Az784KG1_0A_00011190_00011902.wav
Az784KG1_0A_00029538_00029802,2.64, Sao mày cứ chạy ra ngoài cắn người ta vậy,0.46079679834437987,sao mày cứ chạy ra ngoài cắn người ta,segments_16k/Az784KG1_0A_00029538_00029802.wav
Az784KG1_0A_00032986_00033136,1.5, Hàng chi thấy cậu lạ quá,0.4774220133251427,hèn chi thấy cậu lạ quá,segments_16k/Az784KG1_0A_00032986_00033136.wav
Az784KG1_0A_00033136_00033412,2.76, Hay là bây giờ chúng ta trao đổi từ từ liên lạc nha,0.4710503855044776,hay là bây giờ chúng ta trao đổi từ từ liên lạc,segments_16k/Az784KG1_0A_00033136_00033412.wav
Az784KG1_0A_00035074_00035374,3.0, Hàng gì mà cứ thấy cái bản mặt đó có chút gì quen quen,0.47231779895194914,bán hàng gì mà cứ thấy cái bản mặt đó có chút gì quen quen,segments_16k/Az784KG1_0A_00035074_00035374.wav
nqHHAacbUDY_00024876_00025070,1.94, Cậu định làm cái gì vậy hả Nobita,0.5079205332196077,cậu định làm cái gì vậy hả no bi,segments_16k/nqHHAacbUDY_00024876_00025070.wav
nqHHAacbUDY_00025806_00026032,2.26, Sao khi không cậu lại nói như vậy chứ,0.4787008934578814,sau khi công cậu lại nói như vậy,segments_16k/nqHHAacbUDY_00025806_00026032.wav
nqHHAacbUDY_00028833_00029152,3.18, Cái tên Nobita nghe cũng đâu có dở lắm đâu chứ,0.42676017008323597,cái tin nobita nghe cũng đâu có dở lắm đâu chứ,segments_16k/nqHHAacbUDY_00028833_00029152.wav
nqHHAacbUDY_00029564_00029736,1.72, Lúc đọc lên nghe rất thuận miệng,0.47106495551968497,lúc đọc lên nghe rất thuận miệng,segments_16k/nqHHAacbUDY_00029564_00029736.wav
nqHHAacbUDY_00031508_00031602,0.94, Ai dừng lại đây,0.4974329471864307,dừng lại đây,segments_16k/nqHHAacbUDY_00031508_00031602.wav
nqHHAacbUDY_00046218_00046392,1.74, Cậu đang nói cái gì vậy hả,0.5059469525210256,cậu đang nói cái gì vậy hả,segments_16k/nqHHAacbUDY_00046218_00046392.wav
nqHHAacbUDY_00048586_00048724,1.38, Thì dùng cổ máy thời gian,0.49963948383500406,thì dùng cỡ mấy thời gian,segments_16k/nqHHAacbUDY_00048586_00048724.wav
nqHHAacbUDY_00048724_00048938,2.14, Trở về ngày mà cậu ra đợi,0.47862012225815875,trở về ngày mà cậu ra đời,segments_16k/nqHHAacbUDY_00048724_00048938.wav
nqHHAacbUDY_00051266_00051572,3.0600625, Mình thấy khả năng cậu là con nuôi có phần trăm hơi cao rồi đó,0.4410736530524347,mình thấy khả năng cậu là con nuôi có phần trăm hơi cao rồi,segments_16k/nqHHAacbUDY_00051266_00051572.wav
nqHHAacbUDY_00051805_00051952,1.4600625, Mình nói giỡn mình nói giỡn thôi mà,0.4832863633572445,mình nói vợ mình nói giỡn thôi mà,segments_16k/nqHHAacbUDY_00051805_00051952.wav
nqHHAacbUDY_00052267_00052500,2.3200625, Có thể đây vẫn còn là phòng của ba thôi à,0.4281007762359417,có thể đây vẫn còn là phòng của ba thôi,segments_16k/nqHHAacbUDY_00052267_00052500.wav
nqHHAacbUDY_00061278_00061594,3.16, Đúng là ba đã có ý định chụp cậu lúc ra đời thiệt đó,0.4758861150918905,đúng là ba đã có ý định chụp cậu lúc đã đời thiệt đó,segments_16k/nqHHAacbUDY_00061278_00061594.wav
nqHHAacbUDY_00098034_00098188,1.54, Ba cẩn thận cái chân đó Nobita,0.47273176511683435,cẩn thận,segments_16k/nqHHAacbUDY_00098034_00098188.wav
nqHHAacbUDY_00103388_00103592,2.0400625, Giờ thì cậu đã yên tâm rồi đúng không,0.44701035789167565,giờ thì cậu đã yên tâm rồi đúng,segments_16k/nqHHAacbUDY_00103388_00103592.wav
nqHHAacbUDY_00103592_00103878,2.86, Họ đích thật là người đã sinh ra cậu đó Nobita,0.4959711359551959,không họ đích thực là người đã sinh ra cẩu đó nô bi,segments_16k/nqHHAacbUDY_00103592_00103878.wav
nqHHAacbUDY_00103878_00104140,2.62, Và ba mẹ cũng rất yêu thương cậu nữa,0.4888029599349768,và ba mẹ cũng rất yêu thương cậu nữa,segments_16k/nqHHAacbUDY_00103878_00104140.wav
nqHHAacbUDY_00104461_00104652,1.9000625, Nhìn ở bên kia kìa Nobita,0.505355576312776,nhìn ở bên kia kìa nó mới,segments_16k/nqHHAacbUDY_00104461_00104652.wav
nqHHAacbUDY_00105272_00105383,1.12, Qua bên đó đi,0.498765912174326,qua bên đó để,segments_16k/nqHHAacbUDY_00105272_00105383.wav
nqHHAacbUDY_00106150_00106290,1.4, Không chỉ vậy đâu nha,0.4983450983562502,không chỉ vậy đâu nha,segments_16k/nqHHAacbUDY_00106150_00106290.wav
N1ABgn8-B8w_00027404_00027706,3.02, Hãy subscribe cho kênh Ghiền Mì Gõ Để không bỏ lỡ những video hấp dẫn,0.46879972210887205,chưa gì mà cậu đã dậy rồi hả,segments_16k/N1ABgn8-B8w_00027404_00027706.wav
N1ABgn8-B8w_00028324_00028586,2.62, Cậu không được tháo đĩa giấc mơ ra giữa trần như vậy đâu,0.4772325622642415,cô không được tháo đĩa giấc mơ ra giữa chừng như vậy đâu,segments_16k/N1ABgn8-B8w_00028324_00028586.wav
N1ABgn8-B8w_00123328_00124066,7.38, Hãy subscribe cho kênh lalaschool Để không bỏ lỡ những video hấp dẫn,0.47381803322415716,chưa gì mà trời đã sáng sao nè nô bi ta mà nói cho mình nghe đi còn đã học được gì từ giấc mơ,segments_16k/N1ABgn8-B8w_00123328_00124066.wav
N1ABgn8-B8w_00161864_00162080,2.16, Mình xem xong chương trình này mình làm cũng được,0.4464896543069585,bạn ơi mình xem xong chương trình này mình làm cũng được,segments_16k/N1ABgn8-B8w_00161864_00162080.wav
N1ABgn8-B8w_00170990_00171114,1.2400625, Cậu bị làm sao vậy,0.4934907174085316,sao cậu bị làm sao,segments_16k/N1ABgn8-B8w_00170990_00171114.wav
N1ABgn8-B8w_00177250_00177542,2.92, Mấy tiền đồ thất lạc bằng ký ức,0.5024957842596411,máy thêm cho thức lạc bằng tri,segments_16k/N1ABgn8-B8w_00177250_00177542.wav
N1ABgn8-B8w_00181294_00181532,2.38, Nếu cậu nhớ hình dạng của vật đó thì sẽ được,0.5010688804160542,nếu cậu nhớ hình dạng của vật đó thì sẽ được,segments_16k/N1ABgn8-B8w_00181294_00181532.wav
N1ABgn8-B8w_00181532_00181766,2.34, Nhưng cậu phải hứa không được quên học bài đó,0.4998315291473673,nhân cậu phải hứa không được quên học bài đó,segments_16k/N1ABgn8-B8w_00181532_00181766.wav
N1ABgn8-B8w_00185350_00185630,2.8, Cậu lập tức dạy cái máy rồi vô bàn ngoài học bài cho mình đây,0.5013728745919998,cái máy,segments_16k/N1ABgn8-B8w_00185350_00185630.wav
N1ABgn8-B8w_00186722_00186922,2.0, Mình không thể quan tâm nữa đâu,0.5095482676878216,mình không quan tâm mẹ,segments_16k/N1ABgn8-B8w_00186722_00186922.wav
N1ABgn8-B8w_00198732_00198986,2.54, Cậu có hứa sau khi dùng xong sẽ đi học bài không dạ,0.4693821486806168,các cậu có sau khi dùng xong sẽ đi học bài,segments_16k/N1ABgn8-B8w_00198732_00198986.wav
N1ABgn8-B8w_00211476_00211688,2.12, Năm nay cậu bao nhiêu tuổi rồi chứ,0.505958904563706,năm nay có bao nhiêu tuổi rồi chứ,segments_16k/N1ABgn8-B8w_00211476_00211688.wav
6m-TAGhSfdA_00012506_00012760,2.54, Đương nhiên mình phải có cách để chúng ta ra biển rồi,0.46150786807662425,đương nhiên mình phải có cách để chúng ta ra biển rồi,segments_16k/6m-TAGhSfdA_00012506_00012760.wav
6m-TAGhSfdA_00012894_00013172,2.78, Nó sẽ từ từ di chuyển tới những nơi nào có mặt nước,0.49122817003747327,nó sẽ từ từ di chuyển tới những nơi nào có mặt,segments_16k/6m-TAGhSfdA_00012894_00013172.wav
6m-TAGhSfdA_00013541_00013708,1.66, Không phải trên khái đất của chúng ta,0.4966965127820645,không phải trên trái đất của chúng ta,segments_16k/6m-TAGhSfdA_00013541_00013708.wav
6m-TAGhSfdA_00025256_00025478,2.22, Chúng ta chỉ cần nhảy thêm một bước nữa thôi,0.4248523022841246,chúng ta chỉ cần nhảy thêm một bước nữa thôi,segments_16k/6m-TAGhSfdA_00025256_00025478.wav
6m-TAGhSfdA_00027104_00027354,2.5, Con tàu đôi chúng ta tới nơi cần tới rồi đó,0.466007044093048,con tàu đưa chúng ta tới nơi cần tới rồi đó,segments_16k/6m-TAGhSfdA_00027104_00027354.wav
6m-TAGhSfdA_00027672_00027812,1.4, Hay là mình ngồi lên bờ nha,0.48492374152470125,hay là mình ngoi lên bờ nha,segments_16k/6m-TAGhSfdA_00027672_00027812.wav
zMdA4LYxCag_00000562_00000800,2.38, Bình xịt che lấp khuyết điểm,0.4600907086787749,bình xịt che lấp khuyết điểm,segments_16k/zMdA4LYxCag_00000562_00000800.wav
zMdA4LYxCag_00001388_00001730,3.42, Tốn công ngồi nãy giờ vẽ mà lại bỏ bộ cậu không thấy ổn sao,0.4496889417895822,tốn công ngồi nãy giờ dễ mà lại bỏ bộ cậu không thấy ủa sao,segments_16k/zMdA4LYxCag_00001388_00001730.wav
zMdA4LYxCag_00029392_00029510,1.18, Cứ để đó cho mình là,0.4745457277358406,cứ để đó cho mình,segments_16k/zMdA4LYxCag_00029392_00029510.wav
zMdA4LYxCag_00040240_00040416,1.76, Shizuka đúng là một thiên tài,0.47747468791682113,sida đúng là một thiên,segments_16k/zMdA4LYxCag_00040240_00040416.wav
zMdA4LYxCag_00047078_00047334,2.56, Kể từ giờ chúng ta không còn sợ nữa rồi,0.4589877258696908,kể từ giờ chúng ta không còn sợ nữa là,segments_16k/zMdA4LYxCag_00047078_00047334.wav
jAUdO8KzcP8_00010726_00011022,2.96, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.4920512809557485,na ta bây giờ mình phải về nhà để học,segments_16k/jAUdO8KzcP8_00010726_00011022.wav
jAUdO8KzcP8_00086152_00086468,3.16, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.5093181316765876,suni nói vậy là đúng rồi đó gặp những lúc,segments_16k/jAUdO8KzcP8_00086152_00086468.wav
jAUdO8KzcP8_00091060_00091434,3.7400625, Hãy subscribe cho kênh La School Để không bỏ lỡ những video hấp dẫn,0.48276618323176945,cho nên mình không thể nào kìm lại được,segments_16k/jAUdO8KzcP8_00091060_00091434.wav
jAUdO8KzcP8_00119076_00119328,2.52, Nếu mà cứ như vậy thì sẽ càng có thêm nhiều nạn nhân khác,0.4670708422821318,nếu mà cứ như vậy thì sẽ càng có thêm nhiều nạn nhân khác,segments_16k/jAUdO8KzcP8_00119076_00119328.wav
jAUdO8KzcP8_00119328_00119528,2.0, Chúng ta nhất định phải lấy lại cái nón thôi,0.4996275995589102,chúng ta nhất định phải lấy lại cái nón,segments_16k/jAUdO8KzcP8_00119328_00119528.wav
jAUdO8KzcP8_00119809_00120046,2.36, Trong thời gian đó cậu hãy lẻn ra phía sau của chai anh,0.47008040424733644,trong thời gian đó cậu hãy lẽ ra phía sau của chai,segments_16k/jAUdO8KzcP8_00119809_00120046.wav
jAUdO8KzcP8_00123522_00123708,1.86, Mau trả cái nón lại cho mình đây,0.4603939844912127,mau trả cho nó lại cho mình,segments_16k/jAUdO8KzcP8_00123522_00123708.wav
jAUdO8KzcP8_00132172_00132538,3.66, Bởi vì hiện giờ Nobita mới là người duy nhất có thể tới gần được Trời anh,0.4895591571197259,bởi vì hiện giờ nô bi ta mới là người duy nhất có thể tới gần được trai,segments_16k/jAUdO8KzcP8_00132172_00132538.wav
jAUdO8KzcP8_00138230_00138380,1.5, Không thể làm được đó Nobita,0.4980933242421236,không thể làm được đâu nô bi,segments_16k/jAUdO8KzcP8_00138230_00138380.wav
jAUdO8KzcP8_00141478_00141770,2.92, Nên mình ta đã vượt qua được thiết bị đọc suy nghĩ trong tương lai luôn,0.5053390506376556,là vì ta đã vượt qua được tiếp vị trong suy nghĩ trong tương lai,segments_16k/jAUdO8KzcP8_00141478_00141770.wav
jAUdO8KzcP8_00143450_00143738,2.88, Chẳng qua là vì cậu ấy không điều khiển được hành động của mình,0.5031494401873099,chẳng qua là vì cậu ấy không điều khiển được hành động của mình,segments_16k/jAUdO8KzcP8_00143450_00143738.wav
diu4Nlu1Iyk_00003929_00004150,2.2, Chắc lúc đó cậu xấu hổ lắm ha,0.4878647662167361,chắc lúc đó cậu xấu hổ lắm,segments_16k/diu4Nlu1Iyk_00003929_00004150.wav
diu4Nlu1Iyk_00005778_00005892,1.14, Nobita à,0.47492471449963647,nô bi ta,segments_16k/diu4Nlu1Iyk_00005778_00005892.wav
diu4Nlu1Iyk_00006918_00007362,4.44, Sẽ làm cho vị trí ngôi nhà và vị trí cửa các phòng sẽ thay đổi như một mê cung vậy,0.4942933415965175,sẽ làm cho vị trí ngôi nhà và vị trí cửa các phòng sẽ thay đổi như một mê cơm dạ,segments_16k/diu4Nlu1Iyk_00006918_00007362.wav
diu4Nlu1Iyk_00008412_00008634,2.22, Kết cấu căn nhà bị thay đổi nên vậy á,0.45331367840084635,kết cấu căn nhà bị thay đổi nên vậy,segments_16k/diu4Nlu1Iyk_00008412_00008634.wav
diu4Nlu1Iyk_00015680_00015813,1.34, Cái gì mà dịu dọng quá vậy,0.47254012030838805,cái gì mà nhiều chồng quá vậy,segments_16k/diu4Nlu1Iyk_00015680_00015813.wav
diu4Nlu1Iyk_00020656_00020846,1.9, Nobita quay lại đây đi,0.5038515408859408,nô bi ta quay lại đây,segments_16k/diu4Nlu1Iyk_00020656_00020846.wav
diu4Nlu1Iyk_00037772_00038058,2.86, Mau đưa chúng ta tới phòng Nobita nhanh lên,0.46543180187316846,mà đưa chúng ta tới phòng nó bi ta nha,segments_16k/diu4Nlu1Iyk_00037772_00038058.wav
diu4Nlu1Iyk_00041578_00041812,2.34, Dòng này là mình bó tay thiệt rồi,0.4839477634406619,này là mình bó tay thiệt mà,segments_16k/diu4Nlu1Iyk_00041578_00041812.wav
diu4Nlu1Iyk_00042124_00042388,2.64, Chắc là do chúng ta đang ở trong ngôi nhà mê cung,0.4685220300123309,chắc là do chúng ta đang ở trong ngôi nhà mê,segments_16k/diu4Nlu1Iyk_00042124_00042388.wav
diu4Nlu1Iyk_00092158_00092360,2.02, Em đúng là có năng khiêu diết truyện tranh,0.4976686579136957,em đúng là cái năng khiếu chi chị,segments_16k/diu4Nlu1Iyk_00092158_00092360.wav
diu4Nlu1Iyk_00099034_00099268,2.34, Chai anh đã tha thiết cầu sinh chúng ta như vậy,0.4951938534755726,trai anh đã tha thiết cầu sinh chúng ta như vậy,segments_16k/diu4Nlu1Iyk_00099034_00099268.wav
diu4Nlu1Iyk_00099412_00099726,3.14, Nhưng mà phải làm sao để mọi người biết được chuyện của chai cô đó,0.5054362958020795,nhưng mà phải làm sao để mọi người biết được chuyện của cha cô,segments_16k/diu4Nlu1Iyk_00099412_00099726.wav
diu4Nlu1Iyk_00112028_00112182,1.54, Cảm ơn huy khách rất nhiều,0.45081106836103063,cảm ơn quý khách rất nhiều,segments_16k/diu4Nlu1Iyk_00112028_00112182.wav
diu4Nlu1Iyk_00116430_00116632,2.02, Đóng chuyện chỉ còn có ba cuốn thôi à,0.4907926227157736,đóng chuyện chỉ còn có ba cuốn thôi,segments_16k/diu4Nlu1Iyk_00116430_00116632.wav
diu4Nlu1Iyk_00118150_00118306,1.56, Cần tính toán gì nữa,0.4886791099091662,còn tính toán gì nữa,segments_16k/diu4Nlu1Iyk_00118150_00118306.wav
diu4Nlu1Iyk_00120758_00121061,3.04, Bây giờ thì em đã tin em có năng khiếu sáng tác truyện tranh rồi,0.4795297852543012,bây giờ thì em đã tin em có năng khiếu sáng tác truyện tranh rồi,segments_16k/diu4Nlu1Iyk_00120758_00121061.wav
diu4Nlu1Iyk_00121348_00121609,2.62, Bây giờ em phải đi thăm dõi ý kiến của độc giả phải được,0.47092794905182556,bây giờ em phải đi theo dõi ý kiến của độc giả mới được,segments_16k/diu4Nlu1Iyk_00121348_00121609.wav
diu4Nlu1Iyk_00121778_00122018,2.4, Cho em hỏi cuốn truyện hay lắm có đúng không,0.5037473508339649,cho em hỏi cái chuyện hay lắm có đúng không,segments_16k/diu4Nlu1Iyk_00121778_00122018.wav
diu4Nlu1Iyk_00132916_00133088,1.72, Thôi đi suốt ngày cứ than thở,0.4837599271124997,thôi đi suốt ngày cứ than thở,segments_16k/diu4Nlu1Iyk_00132916_00133088.wav
diu4Nlu1Iyk_00133712_00134044,3.32, Nếu như biết thời tiết đẹp như vậy rồi sao không chịu ra ngoài giận động đi,0.4520751467658871,nếu như biết thời tiết đẹp như vậy rồi xong chạy ra ngoài vận động,segments_16k/diu4Nlu1Iyk_00133712_00134044.wav
diu4Nlu1Iyk_00137360_00137598,2.38, Hay mình cho cậu mượn bảo bối coi như xin lỗi chịu không,0.5008268985623405,hay mình cho cậu mượn bảo bố coi như xin lỡ chịu,segments_16k/diu4Nlu1Iyk_00137360_00137598.wav
diu4Nlu1Iyk_00168538_00168686,1.48, Chúng ta đang ở trên thuyệt,0.49278299452581087,chúng ta đang ở trên thụy,segments_16k/diu4Nlu1Iyk_00168538_00168686.wav
diu4Nlu1Iyk_00179042_00179248,2.06, Cũng có nơi bây giờ đã bắt đầu là mùa đông,0.4865358173198685,cũng có nơi bây giờ đã bắt đầu là mùa đông,segments_16k/diu4Nlu1Iyk_00179042_00179248.wav
diu4Nlu1Iyk_00182548_00182754,2.06, Thì có thể trở về nơi mình đã từng đến,0.4667114041841548,thì có thể trở về nơi mình đã từng đến,segments_16k/diu4Nlu1Iyk_00182548_00182754.wav
diu4Nlu1Iyk_00199732_00199872,1.4, Chúng ta đi nhanh đi,0.481329880981434,chúng ta đấy nhắn đấy,segments_16k/diu4Nlu1Iyk_00199732_00199872.wav
diu4Nlu1Iyk_00231673_00231912,2.38, Giờ chúng ta có thể xem tình hình của anh ấy rồi nè,0.48793789276474525,giờ chúng ta có thể xem tình hình của anh ấy rồi nè,segments_16k/diu4Nlu1Iyk_00231673_00231912.wav
diu4Nlu1Iyk_00232004_00232354,3.5, Vệ tinh thu phát này sẽ kết nối với cửa sổ nào có thể nhìn thấy anh Hedeki,0.4824175108299928,vệ tin thu phát này sẽ kết nối với cửa sổ nào có thể nhìn thấy anh hay đê,segments_16k/diu4Nlu1Iyk_00232004_00232354.wav
cztYyvSGBCM_00004350_00004536,1.86, Có khả năng tăng kịch tính cho cuộc sống,0.5083542088213149,có khả năng tăng kịch tính cho cuộc sống,segments_16k/cztYyvSGBCM_00004350_00004536.wav
cztYyvSGBCM_00012194_00012380,1.86, Có vẻ như không tốt là chút nào,0.49522650220079933,có vẻ như không tốt là chút nào,segments_16k/cztYyvSGBCM_00012194_00012380.wav
cztYyvSGBCM_00014006_00014263,2.58, Cậu phải hứa với mình nhất định quay trở về đó,0.49785657232298625,chúc mừng nhất định quay trở về,segments_16k/cztYyvSGBCM_00014006_00014263.wav
